source,target
980,71419
980,352421
980,155945
980,172287
980,37428
980,101779
980,118771
980,97807
980,18923
980,47364
980,212682
980,431966
980,187762
980,215349
980,436702
980,286362
980,14107
980,178240
980,239034
980,256537
980,92340
980,71672
980,60283
980,195522
980,168674
980,166361
980,167339
980,121481
980,104173
980,18342
980,132186
980,51628
980,46504
980,120826
980,258852
980,43827
980,279793
980,220676
980,331694
980,212193
980,62870
980,280756
980,159621
980,270106
980,154384
980,134685
980,58477
980,122301
980,199422
980,279483
980,111909
980,98234
980,65518
980,231169
980,252853
980,85131
980,28270
980,239340
980,423029
980,293058
980,28275
980,42425
980,14298
980,429514
980,214966
980,20088
980,147715
980,423564
980,294555
980,49342
980,283931
980,11775
980,451808
980,165272
980,80659
980,81002
980,136644
980,210730
980,11213
980,369619
980,196088
980,262460
980,70830
980,199562
980,220505
980,163366
980,202148
980,157238
980,174069
980,144384
980,107749
980,377197
980,358464
980,85789
980,44073
980,111957
980,51178
980,109587
980,225025
980,149568
980,132429
980,50005
980,211163
980,222760
980,114475
980,395181
980,170081
980,247873
980,226097
980,121434
980,163856
980,124782
980,19110
980,238800
980,133242
980,21317
980,218824
980,197574
980,371992
980,54274
980,176683
980,209971
980,277749
980,270875
980,231672
980,242615
980,281242
980,182392
980,413847
980,148077
980,364214
980,382032
980,182171
980,135809
980,305848
980,108610
980,236699
980,395539
980,225486
980,253003
980,257604
980,88693
980,80989
980,187393
980,143609
980,15118
980,337261
980,153643
980,37202
980,252674
980,232634
980,158746
980,90566
980,148228
980,109582
980,251742
980,106355
980,60126
980,414837
980,406201
980,62261
980,383765
980,222716
980,206641
980,346371
980,410364
980,205387
980,259146
980,385260
980,237107
980,286160
980,238072
980,263050
980,147020
980,152174
980,176015
980,285407
980,218467
980,34609
980,105083
980,173826
980,215546
980,199477
980,311759
980,207633
980,215486
980,249206
980,156785
980,229541
980,70353
980,223045
980,290213
980,346908
980,175434
980,201863
980,129465
980,88145
980,101055
980,38845
980,399153
980,9165
980,32445
980,198625
980,95485
980,10698
980,135062
980,454892
980,38239
980,184963
980,76496
980,173556
980,139182
980,17440
980,427030
980,68050
980,283691
980,190372
980,143188
980,194071
980,26554
980,73077
980,193841
980,79858
980,227648
980,166958
980,20622
980,357058
980,26725
980,211355
347167,37341
37341,249877
37341,204311
37341,321312
37341,439387
37341,217892
37341,243072
37341,211273
37341,367254
37341,38590
37341,257467
37341,115097
37341,406844
37341,272002
37341,413081
37341,104025
37341,106609
37341,151540
37341,284697
37341,331047
37341,448499
37341,293992
37341,89325
37341,447754
37341,350456
37341,317618
37341,141458
37341,427492
37341,448697
37341,302302
37341,228033
37341,194943
37341,395616
37341,68583
37341,388665
37341,92836
37341,430710
37341,20260
37341,317533
37341,413988
37341,446940
37341,104205
37341,224825
37341,248719
37341,78116
37341,437455
37341,250435
37341,273571
37341,451522
37341,159439
37341,163019
37341,80456
37341,53392
37341,365512
37341,412308
37341,157050
37341,158192
37341,20351
37341,434804
37341,198992
37341,364382
37341,368179
37341,72292
37341,248709
37341,184838
37341,254002
37341,211268
37341,145948
37341,263377
37341,288387
37341,159268
37341,222636
37341,151885
37341,87839
37341,273146
37341,170949
37341,128799
37341,163081
37341,295927
37341,455993
37341,319447
37341,114974
37341,151859
37341,448294
37341,247417
37341,445953
37341,20181
37341,406736
37341,263391
37341,322454
37341,282008
37341,63823
37341,157051
37341,121991
37341,449193
37341,218006
37341,141460
37341,251326
37341,450010
37341,328613
37341,253106
37341,108253
37341,146013
37341,369785
37341,167100
37341,167230
37341,440612
37341,314432
37341,74028
37341,436816
37341,352647
37341,308843
37341,152172
37341,85252
37341,286900
37341,437872
37341,176356
37341,304819
37341,317749
37341,46665
37341,433134
37341,349096
37341,442672
37341,361804
37341,332811
37341,263383
37341,429085
37341,91558
37341,157057
37341,263399
37341,159445
37341,351037
37341,282009
37341,173991
37341,76379
37341,380100
37341,445291
37341,211067
37341,242696
37341,251411
37341,81880
37341,283028
37341,329731
37341,355477
37341,286196
37341,251720
37341,173637
37341,280652
37341,331507
37341,299114
37341,162598
37341,385280
37341,328440
37341,263379
37341,350407
412229,291
291,392342
291,113568
291,107445
291,42563
291,65824
291,23165
291,91442
291,95027
291,3100
291,29123
291,114
291,266483
291,26936
291,325446
291,201300
291,67050
291,244885
291,3206
291,27275
291,497
291,382819
291,29266
291,43799
291,49570
291,17451
291,81405
291,1009
291,3
291,169038
291,89077
291,76028
291,39599
291,169703
291,11168
291,33462
291,27277
291,539
291,28614
291,54991
291,20749
291,4089
291,342716
291,3841
291,167
291,187314
291,51548
291,27322
291,10789
291,140638
291,142609
291,536
291,140636
291,170001
291,79134
291,411578
291,233346
291,140384
291,383863
291,297391
291,33353
291,144257
291,123112
291,101933
291,234511
291,33359
291,1568
291,207742
291,7497
291,23478
291,229726
291,43809
291,108480
291,9863
291,197428
291,59302
291,8261
291,400884
291,91291
291,25330
291,32448
291,198669
291,103398
291,17286
291,11925
291,18753
291,91210
291,173271
291,1158
291,165502
291,57291
291,309896
291,5484
291,208723
291,4770
291,226323
291,33078
291,469
291,80361
291,270835
291,350203
291,196713
291,2061
291,1687
291,129393
334280,53976
53976,385252
149834,85735
149834,20393
85735,170584
85735,53941
85735,104432
85735,88306
85735,23212
85735,57942
85735,26156
85735,13833
98639,121801
98639,162569
98639,66279
98639,57254
98639,128344
104057,50275
104057,62177
104057,9021
104057,104053
104057,63931
116149,224450
116149,117422
110519,279613
279613,150540
141398,39528
141398,99839
168394,102443
168394,168393
206354,38790
38790,126714
38790,153637
38790,19113
38790,160633
38790,440554
38790,162863
38790,71430
38790,13013
38790,19295
38790,175569
38790,47469
38790,49605
38790,23976
38790,46418
38790,147036
38790,110093
38790,141039
38790,24299
38790,5123
38790,115005
38790,50910
38790,160629
38790,360557
38790,128871
38790,76132
38790,88816
38790,160612
38790,144815
38790,112862
38790,44738
38790,44799
38790,9351
38790,42909
38790,44798
38790,85441
38790,110388
38790,407383
38790,331228
38790,87268
38790,168935
38790,136726
38790,157599
38790,305128
38790,106570
38790,91965
38790,276891
38790,79743
38790,124378
38790,31351
38790,96291
38790,63483
38790,156105
38790,223914
38790,115966
38790,35184
38790,147993
38790,70111
38790,167769
38790,344380
38790,91140
38790,134283
38790,133571
38790,7245
38790,225572
38790,139112
38790,146704
38790,72252
38790,147808
38790,134107
38790,3636
38790,354470
38790,64606
38790,129341
38790,140815
38790,11256
38790,62455
38790,108133
38790,30096
38790,243740
38790,37983
38790,82781
38790,106748
38790,18057
38790,58769
38790,47309
38790,99707
38790,16578
38790,275382
38790,143517
38790,121887
38790,13968
38790,6078
38790,22036
38790,35809
38790,27252
38790,68221
38790,86271
38790,171095
38790,138665
38790,225714
38790,107693
38790,85460
38790,207728
38790,235343
38790,144646
38790,133569
38790,19048
38790,145918
38790,35839
38790,120490
38790,95644
38790,103759
38790,145108
38790,98311
38790,143412
38790,48084
38790,155034
38790,25258
38790,16016
13720,26304
26304,34526
26304,60500
26304,34535
235197,32508
32508,31966
32508,235804
32508,428390
32508,171759
32508,97469
32508,241220
32508,23609
32508,115139
32508,66878
32508,171766
32508,448772
265598,6968
6968,302670
6968,227887
6968,407366
6968,272350
6968,448179
6968,318915
6968,431418
6968,197632
6968,438674
6968,338380
6968,383818
6968,324595
6968,373366
6968,374200
6968,430994
6968,320444
6968,387840
6968,336640
6968,313722
6968,300886
6968,316492
6968,210693
6968,273717
6968,389011
6968,330261
6968,417288
6968,175125
6968,441444
6968,384176
6968,183131
6968,63020
6968,362264
6968,62983
6968,316901
6968,289798
6968,337201
6968,377824
6968,362108
6968,367098
6968,257240
6968,440832
6968,161133
6968,450540
6968,396348
6968,364942
6968,315870
6968,345289
6968,410685
6968,373521
6968,280964
6968,153718
6968,350612
6968,340496
6968,280214
6968,284723
6968,388066
6968,305186
6968,356607
6968,335028
6968,286696
6968,354616
6968,267713
6968,357366
6968,306074
6968,397326
6968,321738
6968,339536
6968,453640
6968,353609
6968,254620
6968,262338
6968,280739
6968,447427
6968,408322
6968,366448
6968,424946
6968,307282
6968,122648
6968,316121
6968,298638
6968,147107
6968,451831
6968,277810
6968,398918
6968,454561
6968,210329
6968,319481
6968,444634
6968,147671
6968,342879
6968,359859
6968,360929
6968,375570
6968,62997
6968,323872
6968,340699
6968,41975
6968,294733
6968,315107
6968,371760
6968,387255
6968,390992
6968,386039
6968,231518
6968,250643
6968,330406
6968,392557
6968,365585
6968,282890
6968,449093
6968,141787
6968,34869
6968,249080
6968,429764
6968,181210
6968,348027
6968,89417
6968,309221
6968,310237
6968,275843
6968,345683
6968,330932
6968,402669
6968,233878
6968,299777
6968,337070
6968,419187
6968,224821
6968,337673
6968,324058
6968,438480
6968,329261
6968,391081
6968,148029
6968,390212
6968,455922
6968,244171
6968,347793
6968,232257
6968,414156
6968,355060
6968,265652
6968,317282
6968,115731
6968,402024
6968,250284
6968,409145
6968,98488
6968,392681
6968,33603
6968,359232
6968,403056
6968,73160
6968,293551
6968,313177
6968,236675
6968,435227
6968,177531
6968,114521
6968,93576
6968,340661
6968,324859
6968,42015
6968,391005
6968,377653
6968,450282
6968,398278
6968,37165
6968,419106
6968,267300
6968,261636
6968,244658
6968,361809
6968,329643
6968,349192
6968,290473
6968,450488
6968,356656
6968,128525
6968,349204
6968,392210
6968,447625
6968,330751
99393,1321
1321,23284
1321,82861
1321,40176
1321,2426
170459,170466
285443,50209
137292,137321
137292,60686
137292,137246
137292,137247
137321,137249
137321,137293
137321,137308
137321,137282
137321,137312
137321,137286
137321,137330
137321,137302
137321,137268
137321,137239
137321,137252
137321,137255
137321,137307
137321,137281
137321,137320
137321,137306
137321,137314
137321,137305
137321,137264
137321,137279
137321,137241
137321,13502
137321,137246
137321,137263
137321,137267
137321,137269
137321,91264
137321,137325
137321,137274
137321,137243
137321,60686
137321,137311
137321,137238
137321,137323
137321,137283
137321,137270
137321,137276
137321,137245
137321,137319
137321,137297
137321,137316
137321,137304
137321,137318
137321,137237
137321,137326
137321,137298
137321,137300
137321,137244
137321,137310
137321,137277
137321,59026
137321,13508
137321,137284
137321,137254
137321,137262
137321,137285
137321,137309
137321,137328
137321,137271
137321,137294
137321,137317
137321,137299
137321,137287
137321,13505
137321,125946
137321,137253
137321,137247
137321,137322
137321,137280
137321,137288
137321,137261
137321,90540
137321,137278
137321,137248
137321,137324
137321,13510
137321,137240
137321,137272
137321,137301
137321,13511
137321,137295
137321,137266
137321,137327
137321,13509
137321,282005
137321,137289
137321,137275
137321,137296
137321,137303
49342,26479
49342,14919
49342,41004
49342,19861
49342,385
49342,3787
26479,49135
26479,56930
26479,169465
26479,75648
163065,117956
117956,212615
117956,224065
55242,5160
55242,89149
55242,105744
55242,101750
55242,148824
55242,254555
55242,215716
55242,52848
55242,17332
55242,120134
55242,186449
55242,246231
55242,170295
55242,303834
55242,235
5160,64225
5160,200198
5160,69496
5160,9557
5160,239855
5160,32341
5160,152738
5160,5394
5160,184168
5160,191870
5160,36415
5160,7020
5160,270854
5160,23556
5160,252488
5160,440981
5160,74372
5160,137456
5160,89125
5160,276177
5160,252975
5160,215057
5160,215341
5160,218643
5160,304606
5160,174859
5160,167942
5160,131323
5160,94305
5160,373319
5160,81405
5160,119866
5160,168501
5160,16625
5160,426476
5160,99620
5160,71117
5160,35950
5160,67741
5160,185829
5160,162539
5160,296507
5160,5182
5160,12899
5160,325089
5160,425497
5160,281508
5160,49301
5160,96184
10411,99573
10411,133529
10411,133528
10411,63588
87899,38767
38767,305082
38767,307854
38767,348540
38767,151187
38767,202076
109193,78468
78468,26825
395807,480
395807,504
10284,160316
10284,6119
10284,41792
10284,26514
160316,92595
160316,178180
160316,31617
91812,11555
11555,126446
11555,93740
11555,16254
11555,3311
11555,15295
11555,81616
11555,56123
11555,69597
11555,74974
11555,113223
11555,50241
11555,102857
11555,6492
11555,88493
11555,82167
11555,448862
11555,4428
11555,300790
11555,55540
11555,14476
11555,56121
11555,66385
11555,5001
11555,108856
11555,15724
11555,62480
11555,50054
11555,312120
11555,285735
11555,119152
11555,77562
11555,133714
11555,48283
11555,39307
11555,70296
11555,113779
11555,22399
11555,134431
11555,138176
11555,163970
11555,19865
11555,13820
11555,62058
11555,51374
11555,415765
11555,204300
11555,90255
11555,130733
11555,130701
11555,160744
11555,37677
11555,103141
11555,140294
11555,249390
11555,43716
11555,59029
11555,366425
11555,126447
11555,93120
11555,93126
11555,242848
11555,18720
11555,113590
11555,183239
11555,245023
11555,51308
11555,2517
11555,174227
11555,114349
11555,9976
11555,129341
11555,34299
11555,353485
11555,69087
207938,53770
53770,224384
53770,53856
53770,149047
53770,207937
53770,143197
230225,11700
11700,10475
11700,114841
11700,199568
11700,120222
11700,300136
300140,4830
300140,442400
4830,100162
4830,34555
4830,333221
4830,104613
4830,115093
4830,154156
4830,396506
4830,3547
1282,17312
17312,299254
17312,212678
17312,34894
17312,100464
17312,31620
17312,104578
17312,1320
17312,104580
17312,59437
17312,250684
17312,255588
17312,27930
17312,43437
17312,159201
17312,38319
17312,22886
17312,32322
17274,2107
17274,1921
17274,6097
17274,52949
17274,8322
259925,30021
30021,172714
30021,244613
30021,386582
30021,244614
30021,241207
30021,129977
94733,40207
40207,29310
210602,43976
322371,20242
322371,48966
20242,84683
20242,177504
20242,42690
20242,94378
20242,433701
87691,41353
41353,283439
41353,189183
41353,202936
41353,163294
41353,247069
41353,433884
41353,157317
41353,406918
41353,1385
41353,273742
41353,293915
41353,330122
41353,180288
41353,202609
41353,276146
41353,164735
41353,289918
41353,157118
41353,455019
41353,63638
41353,170389
41353,4024
41353,386845
41353,67478
41353,176016
41353,18775
41353,195847
41353,217751
15421,136594
3640,792
792,46783
792,203319
792,3665
792,85741
78660,11346
78660,18721
78660,76735
78660,407363
392442,69933
69933,337600
69933,450317
329900,171180
171180,344790
171180,257010
171180,160981
171180,433734
171180,433079
171180,399136
171180,372702
171180,357696
171180,368338
171180,291305
171180,407954
171180,369621
171180,311341
171180,297786
171180,337692
171180,427948
171180,327415
171180,455631
171180,393209
171180,337271
171180,442879
171180,332611
171180,310340
171180,324607
171180,272952
171180,358956
171180,368044
171180,419614
171180,332037
171180,399947
171180,375117
171180,445851
171180,263738
171180,359125
171180,322697
171180,326949
171180,421468
171180,366794
171180,289078
171180,175697
171180,431594
171180,198065
178302,38616
178302,192958
178302,53418
346493,311335
346493,375669
346493,393305
60349,81644
60349,18099
81644,133859
81644,145504
81644,22430
81644,70271
81644,51367
81644,207088
81644,34407
81644,48033
81644,396097
81644,51329
50243,219683
50243,125087
50243,58574
50243,50231
68696,64789
64789,81512
64789,191483
64789,118170
64789,307017
64789,121107
64789,342688
64789,367434
64789,201936
64789,122255
64789,223733
64789,244218
64789,8593
64789,65703
64789,68793
64789,104718
64789,19936
64789,445544
64789,19976
64789,259000
64789,71972
34790,120250
34790,1782
410838,1897
1897,133819
1897,351676
1897,430423
1897,310993
1897,143346
1897,362967
1897,281584
1897,393673
1897,274356
1897,274120
1897,238773
1897,346754
1897,407692
1897,365933
1897,136721
1897,103722
1897,273541
1897,155047
1897,235325
1897,108330
1897,414302
1897,237749
1897,438447
1897,56527
1897,372742
1897,223205
1897,156036
1897,213107
1897,239050
1897,417863
1897,247346
1897,154733
1897,204140
1897,50772
1897,157760
1897,195687
1897,374531
1897,287174
1897,60197
1897,415728
1897,225865
1897,29139
1897,237833
1897,162033
1897,253396
1897,278111
1897,162444
1897,399348
1897,386833
1897,334514
1897,192149
1897,184311
1897,279478
1897,373346
1897,410680
1897,225353
1897,326090
1897,254808
1897,14200
1897,402887
1897,139502
1897,348860
1897,287753
1897,231272
1897,432218
1897,112151
1897,357507
1897,393237
1897,413263
1897,231250
1897,434802
1897,186837
1897,388196
1897,405906
1897,170409
1897,404426
1897,422228
1897,450849
1897,273154
1897,308579
1897,272184
1897,163469
1897,320470
1897,340598
1897,390263
1897,450272
1897,312722
1897,224663
1897,249706
1897,373667
1897,273218
1897,24496
1897,436716
1897,142004
1897,91687
1897,400522
1897,370455
1897,388982
1897,274431
1897,56295
1897,167782
1897,349112
1897,404425
1897,334639
8697,86706
86706,86717
86706,74147
86706,105016
86706,248997
86706,238850
86706,162195
86706,397523
455433,357
357,200704
357,335047
357,250747
357,182480
357,356950
357,281924
357,261190
357,156004
357,167149
357,227772
357,359587
357,382422
357,63162
357,126755
357,342546
357,391602
357,410392
357,351662
357,290293
357,198992
357,369512
357,169234
357,434256
357,254964
357,246852
357,142825
357,271821
357,403320
357,187472
357,70335
357,319309
357,234433
357,394693
357,256086
357,63419
357,316387
357,202624
357,337801
357,87506
357,119362
357,233429
357,98330
357,233597
357,320700
357,284415
357,228543
357,46712
357,175654
357,255480
357,277187
357,65781
357,453151
357,390748
357,353090
357,344971
357,186276
357,130189
357,249115
357,380304
357,279233
357,450399
357,293897
357,429178
357,295035
357,294683
357,412822
357,449938
357,34766
357,205156
357,427434
357,218537
357,448907
357,137076
357,179920
357,190085
357,244892
357,295116
357,299808
357,233262
357,54332
357,280342
357,361262
357,388485
357,102633
357,115141
357,153735
357,344974
357,414985
357,273095
357,344970
357,53163
357,418871
357,375822
357,225045
357,405521
357,390125
357,324988
357,121974
357,158432
357,381491
357,448752
357,284417
357,429724
357,204666
357,158581
357,268525
357,382220
357,424781
357,222567
357,352624
357,186450
357,255265
225506,225504
310513,30876
310513,78809
30876,240549
30876,255613
30876,240548
30876,242593
70313,1284
70313,329
70313,81415
1284,63000
1284,442630
1284,316278
1284,54726
1284,415293
1284,334202
1284,260524
1284,8137
1284,426471
1284,264270
1284,329
1284,211554
1284,536
1284,173350
1284,419770
1284,275213
1284,10207
1284,33938
1284,313947
1284,277349
18310,12818
18310,65951
12818,74923
12818,11397
12818,199869
12818,157318
12818,41798
12818,69552
12818,28980
12818,27830
12818,210640
12818,300430
12818,164748
12818,232805
12818,25269
12818,13594
12818,9106
12818,141301
12818,418570
12818,22450
12818,135759
12818,166553
12818,28868
12818,266916
12818,93688
12818,293270
12818,110060
12818,453030
12818,237419
12818,11909
12818,39561
12818,180025
12818,11320
12818,21399
12818,101722
12818,69556
12818,11346
12818,69082
12818,50698
12818,37188
12818,175470
155057,222434
304328,308993
308993,267665
308993,308994
122051,157006
157006,244418
157006,83042
157006,29911
157006,37139
157006,303931
157006,205940
157006,34856
157006,156974
157006,173428
157006,152589
157006,3449
157006,78948
157006,279732
157006,109787
157006,200291
157006,198335
157006,78945
157006,322285
185266,7960
7960,453617
7960,218407
7960,390922
7960,214152
7960,136462
7960,260102
7960,440348
7960,224421
7960,210219
7960,8306
7960,299374
7960,215907
7960,317903
7960,329164
7960,154657
7960,40848
7960,205688
7960,354863
7960,140931
7960,226693
7960,31154
7960,43012
7960,263908
7960,36610
7960,45475
7960,108641
7960,108874
7960,155159
7960,17350
7960,172972
7960,245120
7960,218382
7960,217179
7960,1836
7960,82645
7960,265152
7960,379577
7960,117714
7960,83263
7960,225958
7960,238525
7960,220857
7960,159616
7960,418500
7960,355549
7960,404240
7960,205851
7960,239847
7960,293740
7960,8298
7960,168369
7960,229824
7960,77908
7960,406208
7960,425701
7960,76760
7960,145330
7960,177078
7960,427671
7960,68201
7960,155281
7960,222032
7960,400214
7960,211013
7960,115437
7960,40574
7960,447034
7960,222245
7960,155597
7960,247270
7960,181444
7960,24844
7960,95699
7960,287950
7960,56348
7960,290028
7960,83523
7960,190810
7960,35177
7960,4273
7960,237038
7960,440624
7960,210220
7960,165265
7960,238170
7960,5755
7960,26256
7960,361975
7960,140148
7960,372210
7960,159286
7960,171626
7960,78058
7960,15541
7960,216187
7960,204965
7960,124275
7960,325121
7960,105715
7960,171068
7960,282730
7960,40080
7960,31152
7960,431471
7960,83275
7960,174747
7960,61533
7960,203175
7960,210245
7960,178381
7960,97541
7960,108623
7960,251345
7960,356534
7960,177055
7960,319286
7960,206009
7960,213269
7960,326199
7960,389528
7960,121058
7960,221809
7960,192526
7960,36643
7960,47269
7960,83066
7960,355183
7960,88159
7960,244363
7960,306562
7960,433928
7960,23772
7960,380540
7960,45231
7960,418706
7960,359531
7960,410622
7960,364094
7960,18074
7960,223588
7960,313264
7960,93700
7960,278421
7960,382032
7960,88419
7960,217612
7960,394044
7960,218930
7960,29493
7960,224889
7960,171365
7960,273156
7960,319651
7960,220438
7960,324151
7960,346514
7960,95953
7960,155965
7960,356637
7960,293501
7960,24801
7960,240199
7960,221817
7960,232979
7960,408970
7960,218053
7960,30907
7960,233545
7960,399855
7960,48514
7960,56518
7960,194496
7960,75893
7960,218989
7960,40577
7960,69838
7960,18177
7960,420011
7960,80296
7960,81712
7960,86358
7960,226698
7960,300519
7960,60945
7960,217676
7960,158102
7960,38839
7960,58328
7960,30909
7960,67315
7960,180045
7960,232043
7960,398824
7960,395352
7960,87737
7960,96776
7960,163632
7960,373422
7960,254872
7960,12740
7960,77910
131393,46605
131393,60500
393757,26195
112002,3477
3477,117409
3477,319696
3477,53944
21255,13780
21255,7501
21255,103451
49028,235453
25766,2572
25766,22205
25766,7635
25766,23399
25766,59297
25766,40228
114192,20050
20050,184519
20050,142797
20050,146222
20050,46832
20050,374604
20050,57765
20050,233625
20050,108834
20050,201097
20050,174611
20050,52382
20050,293927
20050,57790
20050,211990
20050,224689
20050,26773
20050,14131
20050,415247
20050,296358
20050,112179
20050,186322
20050,139215
20050,92816
20050,184325
20050,253296
20050,99815
20050,42469
20050,339168
20050,398275
20050,87543
20050,12588
20050,8650
20050,221830
20050,145246
20050,78443
20050,169468
20050,51213
20050,452509
20050,162604
20050,10925
20050,59454
20050,50960
20050,321374
20050,154918
20050,44764
20050,352994
20050,225744
20050,22266
20050,135190
20050,15362
20050,391926
20050,435084
20050,253798
20050,171370
20050,351849
20050,316447
20050,26510
20050,179403
20050,17612
20050,394204
20050,141757
20050,12745
20050,148068
20050,95428
20050,89707
20050,353761
20050,126038
20050,226571
20050,451325
20050,89023
20050,414188
20050,30414
20050,388456
20050,365862
20050,84484
20050,154796
20050,181948
20050,168970
20050,286595
20050,105381
20050,372786
20050,117770
20050,12078
20050,79170
20050,10667
20050,265839
20050,30408
20050,88920
20050,221916
20050,365863
20050,17204
20050,215839
20050,131366
20050,63562
20050,30352
20050,285403
20050,59451
20050,44695
20050,23400
20050,226742
20050,78640
20050,43257
20050,79880
20050,222833
20050,47271
20050,200228
20050,300362
20050,237545
20050,453206
20050,69397
20050,23402
20050,7059
20050,179884
20050,88232
20050,180694
20050,233234
20050,27200
20050,11016
20050,171201
20050,186321
20050,258365
20050,128653
20050,366129
20050,2020
20050,220900
20050,109159
20050,59452
20050,191539
20050,383066
20050,7760
20050,38282
20050,160645
20050,15648
20050,57778
20050,196676
20050,412556
20050,40802
20050,379995
20050,66374
20050,47851
20050,114471
20050,29634
20050,27432
20050,319505
20050,344413
20050,148429
20050,284413
20050,93668
20050,218970
20050,434865
20050,214590
20050,2157
20050,28867
20050,446886
20050,245245
20050,204137
20050,135238
20050,452581
20050,390409
20050,346929
20050,133385
20050,14838
20050,226089
20050,418474
20050,59068
20050,52218
20050,355984
20050,130895
20050,203940
20050,71841
20050,438013
20050,80161
20050,105853
20050,272666
20050,431366
20050,52188
20050,49865
20050,229862
20050,114205
20050,72235
20050,449317
20050,88684
20050,95120
20050,55401
20050,178269
20050,26872
20050,126367
20050,405653
20050,15857
20050,50914
20050,140815
20050,240464
20050,185653
20050,77899
20050,20029
20050,269699
20050,32286
20050,255934
20050,48241
20050,269428
20050,234842
20050,49844
20050,351364
20050,154618
20050,127341
20050,168278
20050,412108
20050,175979
20050,137701
20050,237490
20050,265236
20050,111990
20050,279809
20050,208509
20050,246409
20050,29636
20050,237553
20050,152336
20050,223432
20050,205746
20050,78179
20050,40411
20050,36930
20050,51363
20050,219077
20050,412870
20050,20083
20050,351845
20050,71401
20050,17333
20050,13068
20050,21771
20050,22031
20050,364181
20050,130095
20050,138233
58159,61130
58159,116494
58159,22642
58159,14674
58159,61122
58159,38277
58159,128365
58159,186805
58159,103177
61130,96067
61130,34950
61130,36063
61130,21051
61130,20972
61130,58183
61130,274259
61130,115883
61130,207170
318103,4652
4652,153876
4652,5752
4652,213237
4652,267825
4652,47291
4652,217458
4652,271039
4652,225014
4652,163367
4652,614
4652,72172
4652,259947
4652,174258
4652,88266
4652,153381
4652,41236
4652,383626
4652,334622
4652,5370
4652,230465
4652,117321
4652,359292
4652,200842
4652,216318
4652,159092
4652,234010
4652,143510
4652,89370
4652,225848
4652,291840
4652,70049
4652,292435
4652,240601
4652,182218
4652,355554
4652,375959
4652,377713
4652,337637
4652,22165
4652,347845
4652,17811
4652,13223
4652,215013
4652,197746
4652,36267
4652,172056
4652,70056
4652,281270
4652,17645
4652,95771
4652,95766
4652,383250
4652,63972
4652,1045
4652,254116
422560,11364
11364,73684
11364,115056
11364,256604
11364,250794
11364,163294
11364,89137
11364,425016
11364,401456
11364,157316
11364,191610
11364,437891
11364,384860
11364,70365
11364,344154
11364,63637
11364,24437
11364,194192
103441,80360
103441,2177
103441,22991
103441,51472
103441,4182
125489,13535
125489,48233
125489,7803
125489,10931
13535,220170
13535,162863
13535,278262
13535,223248
13535,121054
13535,107579
13535,221894
13535,367385
13535,38880
13535,156766
4537,4528
4537,12822
4537,255867
4537,7171
4537,76733
4537,22380
4537,241673
4537,47127
4537,4570
4537,82442
4537,133116
4537,6619
4537,4477
4537,32526
4537,133201
4537,165872
4537,81150
4537,166889
4537,162836
4537,47123
4537,22363
4537,11911
4537,166888
4537,40158
4528,16641
4528,4507
4528,193398
4528,18915
4528,76422
4528,71408
4528,44907
4528,112779
4528,404026
4528,155844
4528,191217
4528,133146
4528,202609
4528,33987
4528,33971
4528,7121
4528,133200
4528,191567
4528,7172
4528,4561
4528,196296
4528,76434
4528,4570
4528,191218
4528,61949
4528,56304
4528,4564
4528,4567
4528,28872
417135,417134
25198,3777
3777,118226
3777,95998
3777,328471
3777,81251
3777,43248
3777,102713
3777,63549
3777,394923
3777,115073
3777,101011
3777,50878
3777,25196
3777,43254
3777,15348
3777,110134
3777,21307
3777,68614
3777,73687
3777,67438
3777,92441
3777,159810
3777,1722
3777,115534
3777,30118
3777,78546
3777,93554
3777,142632
3777,18778
3777,97616
3777,157184
3777,92519
3777,155629
3777,36640
3777,25489
3777,151819
3777,96989
3777,93374
3777,265355
3777,13961
3777,149857
3777,41513
3777,221563
3777,59475
3777,13577
3777,69087
3777,127855
48040,124925
239359,16313
16313,161063
16313,382591
16313,445688
16313,278281
16313,267486
16313,298240
16313,428658
16313,234450
16313,272189
16313,104580
16313,426508
16313,276126
16313,305936
16313,285057
16313,300825
16313,262874
16313,320839
16313,240088
16313,351522
16313,401772
16313,448427
16313,151870
16313,381150
16313,379669
16313,365529
16313,292133
16313,336887
16313,267463
16313,311705
16313,224249
16313,308687
16313,295237
16313,390088
16313,267111
16313,392772
16313,275650
16313,245206
16313,268061
221943,318958
221943,413114
221943,6131
132926,63115
63115,18826
63115,279185
63115,12671
63115,108640
63115,222948
63115,158606
63115,395811
63115,61291
63115,43446
63115,235108
63115,167921
63115,87650
176528,15489
176528,89713
15489,202700
15489,344732
15489,221492
15489,22512
15489,142114
53575,79456
53575,37428
53575,121418
53575,121430
53575,121423
53575,29101
53575,90474
145066,38077
38077,106925
120096,22991
120096,65861
120096,18231
22991,298792
22991,453203
22991,337469
22991,344787
22991,236236
22991,440925
22991,143906
22991,261618
22991,165020
22991,442103
22991,163825
22991,26205
22991,397156
22991,414886
22991,214910
22991,26092
22991,171150
398480,30799
30799,431670
30799,314000
30799,361199
30799,365775
30799,309292
30799,421267
30799,409439
30799,320781
30799,317465
30799,422209
30799,356128
30799,419534
30799,282179
30799,399124
30799,363973
30799,407578
30799,418515
30799,367852
30799,415696
30799,444995
30799,408670
30799,316837
30799,291893
30799,345347
30799,291908
